AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
403551,http://www.marinespecies.org/aphia.php?p=taxdetails&id=403551,Latemaria chalumnae,"Smith, 1939",unaccepted,misspelling,220,Species,217438,Latimeria chalumnae,"Smith, 1939",397609,Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Latemaria,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Latemaria chalumnae Smith, 1939. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=403551 on 2021-07-20",urn:lsid:marinespecies.org:taxname:403551,1,0,0,NA,NA,exact,2009-06-15T12:24:27.480Z
217438,http://www.marinespecies.org/aphia.php?p=taxdetails&id=217438,Latimeria chalumnae,"Smith, 1939",accepted,NA,220,Species,217438,Latimeria chalumnae,"Smith, 1939",205486,Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Latimeria chalumnae Smith, 1939. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=217438 on 2021-07-20",urn:lsid:marinespecies.org:taxname:217438,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
278146,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278146,Latimeria menadoensis,"Pouyaud, Wirjoatmodjo, Rachmatika, Tjakrawidjaja, Hadiaty & Hadie, 1999",accepted,NA,220,Species,278146,Latimeria menadoensis,"Pouyaud, Wirjoatmodjo, Rachmatika, Tjakrawidjaja, Hadiaty & Hadie, 1999",205486,Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Latimeria menadoensis Pouyaud, Wirjoatmodjo, Rachmatika, Tjakrawidjaja, Hadiaty & Hadie, 1999. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=278146 on 2021-07-20",urn:lsid:marinespecies.org:taxname:278146,1,0,0,0,NA,exact,2009-06-09T07:13:02.347Z
319139,http://www.marinespecies.org/aphia.php?p=taxdetails&id=319139,Malania anjouanae,"Smith, 1953",unaccepted,NA,220,Species,217438,Latimeria chalumnae,"Smith, 1939",297071,Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Malania,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Malania anjouanae Smith, 1953. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=319139 on 2021-07-20",urn:lsid:marinespecies.org:taxname:319139,1,0,0,NA,NA,exact,2008-02-28T13:41:07.550Z
